Job_Index;Job_Title;Company_Name;Job_Location;Tasks;Skills;Job_Search_Term
83;Senior Business Analyst Health;adesso Schweiz AG;Lausanne;Der ausgewählte Kandidat wird aus einem technologieorientierten Geschäftsumfeld stammen, daran gewöhnt sein, sowohl mit den Fachanwendern als auch mit dem technischen Personal zu kommunizieren, und Erfahrung in der Geschäftsanalytik und im Projektmanagement haben. | Ein tiefes Verständnis des Schweizer Gesundheitssystems und der elektronischen Patientenakte DEP sowie der damit verbundenen Gesetzgebung. | Ein gutes Verständnis der Landschaft und der Prozesse der Krankenversicherung wäre von Vorteil. | Die Rolle ist auf die Lieferung ausgerichtet, und ein Ziel von 70% fakturierbarem Einsatz wird erwartet. | Die Bedürfnisse der Kunden im Bereich der digitalen Gesundheitsthemen analysieren. | Die Kunden zu Themen der digitalen Gesundheit beraten. | Hochrangige Lösungskonzepte entwickeln. | Die Erstellung von Beratungs- und Lösungsvorschlägen mitgestalten und leiten. | Fachwissen an Kollegen und Kunden weitergeben. | Chancen identifizieren und qualifizieren (in Zusammenarbeit mit bestehenden Kunden, potenziellen Kunden und Vertriebsmitarbeitern). | Beratungsaufträge und Projekte verwalten. | Vertrauensvolle Beziehungen zu den Kunden aufbauen. | Selbstständig, kundenorientiert. | Bereit, innerhalb der Schweiz zu reisen. | Das Schweizer Gesundheitssystem und die Strategie/die Gesetze in Bezug auf die elektronische Patientenakte verstehen. | Ein etabliertes berufliches Netzwerk in der Westschweiz haben, idealerweise in der Region Bern. | Gutes Verständnis der gängigen IT-Konzepte und Technologien. | Erfahrung im Projektmanagement unter Verwendung agiler Methoden. | Gutes Verständnis der Softwaretechnik/Fähigkeit zur Machbarkeit. | Erfahrung in einer Reihe erfolgreicher IT-Projekte, die fristgerecht mit nationalen Kunden durchgeführt wurden. | Mindestens 5 Jahre Erfahrung in den oben genannten Bereichen. | Französisch, Englisch, Deutsch ist ein Plus.;no skills found on this job ad;Business Analyst
84;Business Analyst (a) in Zürich;Axept Business Software AG;Zürich;Du wirkst an der Planung und Durchführung von Projekten sowie Aufträgen mit, um sicherzustellen, dass sie innerhalb des Zeitrahmens und Budgets abgeschlossen werden. Durch deine koordinative Schnittstellenfunktion zwischen verschiedenen Teams und Stakeholdern gewährleistest du einen reibungslosen Projektablauf. Dabei identifizierst du frühzeitig Projektrisiken und entwickelst Strategien zur Risikominderung. | Als Business Analyst weisst du, wie man genau hinhört, analysiert und alles präzise dokumentiert, was unsere Kunden wollen. Du bist quasi der Anforderungszauberer, der Geschäftsanforderungen unserer Kunden in klare, verständliche Dokumente verwandelt. | In deiner Rolle leitest du eigenständig Workshops mit unseren Kunden, um ihre Anforderungen zielgerichtet zu erfassen. Dabei überprüfst du laufend, ob die gewünschte Lösung mit PROVIS technisch umsetzbar sowie wirtschaftlich sinnvoll ist. | Teamarbeit ist für dich mehr als ein Schlagwort – du stehst mit deiner Fachexpertise den Projektleitern, Kundenberatern und Endbenutzer zur Seite und formulierst die Aufträge für deine Gspändli im Requirement & Software Engineering.;Du bist unser Dolmetscher und übersetzt die Businessanforderungen in technische Konzepte. Darum solltest du, oder ehrlich gesagt, musst du Erfahrung in der Aufnahme von Kundenforderungen haben. | Zusammenhänge begreifst du schnell, du lernst gerne Neues dazu und dich packt der Ehrgeiz, wenn es darum geht, das Business deiner Kunden zu verstehen und ihnen gute Lösungen aufzuzeigen. | Was genau in deinen Ausbildungszertifikaten steht, ist nicht das Wichtigste. Vermutlich bringst du eine fundierte IT-Ausbildung mit oder ein abgeschlossenes Studium im Bereich der (Wirtschafts-)Informatik, denn ein Erfolgsausweis in den Bereichen Business Analysis, Prozessoptimierung oder Projektmanagement sind für uns ein Muss. | Wenn dich das Thema Business Software stark interessiert oder du vielleicht sogar schon einmal damit zu tun hattest, umso besser. Und du solltest gut überzeugen können und generell ein gutes Auftreten haben. | Deine Kolleginnen und Kollegen freuen sich auf Verstärkung von einer unkomplizierten Person, die gerne lacht, auch über sich selber. Und ja, es wartet richtig viel Büez auf dich. «Gring ache u seckle» sollte dir nicht fremd sein. Es lohnt sich, versprochen.;Business Analyst
85;Senior Product Owner / Senior Business Analyst;ti&m AG;Zürich;Die (Weiter-)Entwicklung einer best-in-class Digital Banking Lösung zusammen mit einem hochmotivierten Team und stets aktuellen Technologien. Dabei wirst du die fachliche Verantwortung über Module unserer ti&m Banking Suite erhalten | Ein agiles Umfeld, das den Namen verdient und sich stetig und zielführend bewegt | Zusammenarbeit mit den unterschiedlichsten Rollen im Produktgeschäft: Architekten, Softwareentwickler, Produktmanager, UX/UI Designer, Projektleiter, Salesmanager, Marketingspezialisten sowie Product Owner und Business Analysten | Abstraktion von Markt- sowie Kundenanforderungen zu Produktanforderungen. Dies kann mit unterschiedlichen Methoden umgesetzt werden: Prototyping, Durchführung von Workshops mit Stakeholdern, Analyse von Marktstudien, etc. | Einführung der ti&m Banking Suite bei Banken im Rahmen von Integrationsprojekten. Du wirst die Projekte von Anfang bis Ende begleiten können und unterschiedliche Tätigkeiten ausüben. Hierbei wirst du, je nach Bedarf, die Rolle des Product Owner oder Business Analysten übernehmen. Zusätzlich sind natürlich auch Rollen wie Scrum Master oder Test- & Release Manager möglich | Mitarbeit bei Verkaufsveranstaltungen in Form von Präsentationen und auch bei der Erstellung von Offerten oder bei der Bearbeitung von RfPs | Erstellung einer Roadmap in Zusammenarbeit mit dem Produktmanagement und den Mitgliedern des Banking Suite Teams;Du vertrittst die Meinung, das Können vor Hierarchie kommt und bist eine hochmotivierte Person, die Interesse an vielfältigen Tätigkeiten hat | Du besitzt ein Flair für die Produktentwicklung | Du verfügst über einen Hochschulabschluss (Uni, FH) im Bereich Wirtschaftsinformatik, Banking & Finance, Betriebswirtschaft, Informatik oder eine vergleichbare Ausbildung | Du kannst auf mindestens 3 Jahre Berufserfahrung als Business Analyst oder Product Owner im Bankenumfeld zurückblicken und verstehst den Unterschied zwischen Individual- und Produktentwicklung | Dich interessiert Technologie genau so sehr wie das Bankwesen. Begriffe wie beispielsweise Perimeter Security, APIs, Backend und Frontend sind dir genauso geläufig wie Wertschriftenhandel, Zahlungsverkehr, Kreditgeschäft und Asset & Wealth Management | Du kannst dich in einer agilen Produktentwicklung mit Methoden wie Scrum und Kanban genauso gut bewegen wie in einem Projekt, das nach einem Phasenmodell arbeitet | Du sprichst fliessend Deutsch und Englisch. Weitere Sprachen sind von Vorteil | Von Vorteil ist es, wenn du den Digital Banking Markt kennst: Produkte von zum Beispiel Avaloq, Finnova, Crealogix sind keine Unbekannten für dich;Business Analyst
86;Retail Business Analyst - Senior Lead;On AG;Zurich;no tasks found on this job ad;no skills found on this job ad;Business Analyst
87;Business Analyst / Consultant, Banking Solutions;Deloitte;Zurich;"Ihr fundiertes Bankwissen und Ihre Expertise in technischen Geschäftsabläufen in Bereichen wie Asset/Wealth Management und Investment/Core Banking anwenden | Herausforderungen für unsere Kunden lösen und sie bei der Erreichung ihrer Ziele und Prioritäten unterstützen | Unsere Kunden bei der Vorbereitung auf Wachstum, der Nutzung der digitalen Welt, der Förderung von Innovationen und der Steigerung ihrer operativen Effizienz unterstützen | Beraten, entwerfen, implementieren und Lösungen in Zusammenarbeit mit unserem Banking Solutions Team im Bankensektor bereitstellen | Mit erfahrenen und motivierten Praktikern aus verschiedenen Fachgebieten zusammenarbeiten, die ihr Wissen teilen und Ihre berufliche Entwicklung unterstützen | Sie verfügen über einen Hochschulabschluss in Betriebswirtschaft, Finanzen, Volkswirtschaft oder einem ähnlichen Studienfach | Sie haben ein starkes Interesse an Asset/Wealth Management und/oder (Investment-)Banking | Erfahrung in der Beratung oder im Finanzdienstleistungssektor ist von Vorteil | Sie sind ein scharfsinniger Denker, sicher im Umgang mit Konzepten, Analysen und Frameworks und in der Lage, ""out of the box"" zu denken | Sie sind ein energiegeladener Teamplayer mit einer positiven ""Can-Do""-Einstellung und starken zwischenmenschlichen Fähigkeiten. Zudem sind Sie leidenschaftlich daran interessiert, hervorragende Arbeit zu leisten – sowohl für den Kunden als auch zur Förderung des Wachstums von Deloitte | Sie verfügen über ausgezeichnete Kommunikations- und Präsentationsfähigkeiten und können Geschäftsprobleme und Empfehlungen unseren Kunden effektiv vermitteln | Sie können selbstständig arbeiten und erkennen, wann relevante Stakeholder für Unterstützung oder Einblicke eingebunden werden müssen | Sie haben Kenntnisse oder Erfahrungen in Bereichen wie dem Bankbetriebsmodell, dem regulatorischen oder finanziellen Umfeld, der Digitalisierung im Bankwesen oder Prozessverbesserungen etc. | Sie sprechen fließend Deutsch und Englisch, Französisch ist von Vorteil | Sie sind bereit, innerhalb der Schweiz und gegebenenfalls im Ausland zu reisen";no skills found on this job ad;Business Analyst
88;Business Analyst ERP + EDI (m/w/d);Planzer Synergistics;Regensdorf;Fourth-Party Logistics Provider ist dir ein sehr bekannter Begriff und du kannst die Transport- und Logistikaufträge abwickeln und überwachen | Du übernimmst Verantwortung für sämtliche Digitalisierungs-Projekte und erledigst die Ausarbeitung von intelligenten IT gesteuerten Prozessen (Design) problemlos | Als Projektleiter des Bereichs ERP Entwicklung (CargoWise One) stellst du dein Können unter Beweis | Erstellung von Projektdokumentationen, Prozessanweisungen sowie SOP's sind für dich selbstverständliche tägliche Aufgaben | Beim Kunden setzt du Logistikkonzepte um und überzeugst beratend wie auch betreuend bei Integrationsfragen | 1st und 2nd Level Support für Anwender und Kunden (Steakholder) machst du nebenbei mit Freude | Du bist im Besitz eines abgeschlossenen Studiums als Wirtschaftsinformatiker oder vergleichbares | Deine Erfahrung in ERP-Systeme als Applikationsbetreuer oder Business Analyst sind bereits vorhanden | Deine Kenntnisse in relationalen Datenbanksystemen sind sehr gut | Technisches Verständnis sowie eine analytische Denkweise gehören zu deinem natürlichen Personell | Reisen? Das macht dir Spass und die Bereitschaft für In- und Ausland Travels sind für dich selbstverständlich | Von grossem Vorteil ist bestehende Erfahrung in XML und CVS Mapping | Gute Kenntnisse im Bereich Script basierter Programmiersprachen und mehrjährige Erfahrung im Bereich Logistik runden dein Profil ab | Du kommunizierst sicher auf Deutsch und Englisch in Wort- und Schrift, alle weiteren Sprachen sind ein Plus;no skills found on this job ad;Business Analyst
89;ICT Project Leader / Business Analyst;Winterthur Gas & Diesel AG;Winterthur;Unterstützung des Geschäfts durch das Sammeln von Anforderungen und deren Überprüfung | Erfassung der aktuellen Betriebszustände auf komplexer Ebene und deren Analyse | Entwicklung von Konzepten und Überwachung der Implementierung der Lösung | Freigabe neuer Anwendungen gemäß den Geschäftsanforderungen | Koordination von Diskussionen zwischen IT-Spezialisten, externen Partnern und dem Geschäft | Weitere Aufgaben (z.B. operationale) können bei Bedarf zugewiesen werden;Abschluss als Bachelor in IT | Projekt- und Risikomanagement | Anforderungs- und Usability-Engineering | Automatisierung / Prozess | PM-Zertifikat (z.B. Scrum, PMI) | Web-Technologien und SharePoint-Kenntnisse, z.B. MS Azure, HTML, Java Scripts | ITIL-Zertifizierung | Programmierkenntnisse in C#, MS SQL | Kenntnisse in Software- und DB-Architektur | O365-Administrationskenntnisse | Sprachen: Englisch min B2, Deutsch min. B1;Business Analyst
90;Business Analyst / Consultant, Banking Solutions;Deloitte AG;Zurich;Apply your profound banking knowledge and expertise in technical business operations within sectors like Asset/Wealth Management and Investment/Core Banking | Solve challenges for our clients and support them in achieving their goals and priorities | Assist our clients preparing for growth, embracing the digital world, fostering innovation, and enhancing their operational efficiency | Advise, design, implement, and deploy solutions in collaboration with our banking solutions team within the banking sector | Collaborate with experienced and motivated practitioners from diverse areas of expertise who are committed to sharing their knowledge and supporting your career development | You hold a university degree in business administration, finance, economics, or a similar field of study | You have a strong interest in asset/wealth management and/or (investment) banking | Prior experience in consulting or in the financial services sector is an asset | You are an insightful thinker, confident with concepts, analyses, and frameworks, and are capable to “think out of the box” | You are an energetic team player with a positive “can do” attitude and strong interpersonal skills. Additionally, you are passionate about doing an outstanding job – both for the client and to contribute to the growth of Deloitte | You have excellent communication and presentation skills, with the ability to effectively articulate business problems and recommendations to our clients | You can work independently and recognise when to engage relevant stakeholders for support or insights | You have knowledge or experience in areas such as the banking operating model, the regulatory or financial landscape, digitalisation in banking, or process improvements, etc. | You are fluent in both German and English, French is a plus | You are willing to travel within Switzerland and potentially abroad;no skills found on this job ad;Business Analyst
91;Business Analyst & Change Manager (f/m/d);Axpo Group;Baden;Ensure latest market developments are correctly reflected in operational systems, in close collaboration with the Trading desks, the Gas Operations team in Axpo Bulgaria and IT | Monitor new business requirements and market changes, initiating and implementing necessary updates to guarantee smooth operations | Become a Market Expert: Proactively engage with TSOs, DSOs, and SSOs and represent Axpo in key industry workshops, translating external developments into actionable internal strategies | Master Stakeholder Collaboration: Act as the primary interface between the business and supporting functions (Trading desks, Operations Center Bulgaria, IT, Treasury, Mid Office, Legal), facilitating clear communication and aligned objectives | Organize workshops, develop improvement measures with Gas Operations, and manage their implementation, involving various Axpo departments | Drive Process Improvement: Identify and analyze new business requirements and market changes. Then, lead the implementation of necessary system and process updates to boost efficiency and reduce risk within Energy Operations | Support the Business Continuity Manager by working on ongoing updates and backup solutions to increase operational resilience;"University degree in Economics or Engineering | Strong knowledge of gas logistics processes and tasks, as well as commodity trading | Good knowledge of TSO platforms, Exchange platform (e.g., EEX, ICE), and rules and regulations related to gas logistics; knowledge of power logistics in addition would be a big advantage | Excellent documentation and communication skills | Strong analytical and problem-solving skills, with a passion for deconstructing complex challenges | Proactive, independent with the ability to work in a very dynamic and pressurized environment | Strong self-management and organizational skills | Capacity to quickly absorb new concepts and technologies | Teamplayer | Proficiency with MS Office; solid understanding of logistics and trading software | Fluent in English and German; knowledge of an Eastern European language is an advantage";Business Analyst
92;(Senior) Business Analyst - Retail (all genders);HolidayCheck AG;Bottighofen;Analysiere Verkaufstrichter, Kundenverhalten und betriebliche Abläufe, um Geschäftsmöglichkeiten zu entdecken | Bewerte Partner- und Sortimentsleistungen mit den richtigen Kennzahlen und Berichten | Erstelle klare Visualisierungen, Dashboards und Datenmodelle zur Unterstützung strategischer und alltäglicher Entscheidungen | Gib umsetzbare, datenbasierte Empfehlungen zur Optimierung von Trichtern und Geschäftswachstum | Verfolge KPIs und Geschäftsexperimente – von der Gestaltung bis zur Messung und Interpretation | Baue ein tiefes Verständnis für die Einzelhandelslandschaft auf und treibe die Innovationskraft im Analytics-Team voran;Über 5 Jahre Erfahrung in der Geschäftsanalyse, idealerweise im Reise- oder E-Commerce-Sektor | Ein Abschluss in Betriebswirtschaft, Volkswirtschaft, Informatik, Mathematik, Statistik – oder eine gleichwertige Qualifikation | Starke Fähigkeiten in SQL und Python zur Verarbeitung, Modellierung und Visualisierung von Daten | Solides Verständnis von KPIs, Trichtermechaniken und betrieblicher Analyse | Ausgezeichnete Kommunikationsfähigkeiten und die Fähigkeit, Daten in Geschichten zu übersetzen | Eine praktische Denkweise und eine Leidenschaft dafür, komplexe Daten in praktische Lösungen zu verwandeln;Business Analyst
93;Business Analyst (m/w) 80 - 100%;ESA-Einkaufsorganisation des Schweizerischen Auto- und Motorfahrzeuggewerbes Genossenschaft;Burgdorf;"Als engagierte Persönlichkeit treiben Sie gemeinsam
mit unseren Business Analysten die Weiterentwicklung und Betreuung unserer Systeme
und Applikationen voran. | Sie übernehmen die Verantwortung für den Betrieb,
den Unterhalt und die Absicherung bestehender sowie zukünftiger Funktionen in
den definierten Bereichen. | Konzepte werden von Ihnen eigenständig nach
vordefinierten Kriterien entwickelt und Projekte professionell umgesetzt. | Der Fokus liegt auf der Optimierung von Prozessen
und der Sicherstellung eines reibungslosen Betriebs zwischen B2B-Online-Shop,
PIM, Dritt-Plattformen, CustomGPT und den Schnittstellen zu S/4 Hana. | Als zentrale Ansprechperson stehen Sie internen und
externen Partnern bei Fragen zu Funktionalität und Betrieb zur Seite. | Der Aufbau und die Betreuung von Key-Usern gehören
ebenso zu Ihren Aufgaben wie die Beratung und Unterstützung dieser.";no skills found on this job ad;Business Analyst
94;Business Analyst/Consultant - Insurance Innovation & Transformation;Deloitte AG;Zurich;"Deepen your knowledge and gain specialized expertise in consulting, the insurance business, and cutting-edge technologies. Grow into a thought leader in the industry and leverage your insights to create innovative solutions for our clients. | Dive into the world of projects and acquire hands-on experience in analyzing specialized requirements and insurance processes. You'll be at the ""heart"" of the insurance business, bridging different areas to ensure our clients receive optimal solutions. | Identify emerging trends in the insurance sector and develop groundbreaking solutions that shape the industry's future. With Deloitte, you'll be at the forefront of innovation, making a significant impact on our clients' success and the evolution of insurance. | Work alongside a diverse team of industry experts and thought leaders. This collaborative environment fosters knowledge sharing and mentorship, helping you to grow both personally and professionally. | Benefit from structured career development programs and mentorship that support your growth. At Deloitte, you'll have access to a wealth of resources and pathways for career progression. | You are self-motivated and enthusiastic about the idea of driving exciting projects in the Insurance industry | You have excellent analytical and quantitative skills , as well as outstanding communication skills | With your motivation to gain a profound understanding of the insurance value chain and its core processes, you are on track to be among the first to discover important breakthroughs in Insurance Transformation & Innovation | You have excellent oral and written fluency in German, as well as English";no skills found on this job ad;Business Analyst
95;Senior Business Analyst E-Government Projekte;queo swiss AG;Gelterkinden;no tasks found on this job ad;no skills found on this job ad;Business Analyst
96;Business Analystin Recht / Business Analysten Recht;Kanton Thurgau;Frauenfeld;Erstellung und Pflege von Prozessbeschreibungen, Weisungen und Vorlagen im Amt, inkl. rechtlicher Prüfung und Koordination mit den Fachabteilungen | Verantwortung für das Anforderungsmanagement sowie die Einhaltung gesetzlicher und interner Vorgaben | Bewirtschaftung digitaler Plattformen | Digitalisierungsverantwortliche/r des Departements für Justiz und Sicherheit, Vertretung in Gremien sowie Begleitung und Steuerung von Digitalisierungsprojekten | Durchführung von Business-Analysen und fachliche Begleitung bei der Umsetzung der Strategie des Amtes und der Digitalen Verwaltung Thurgau | Unterstützung der Amtsleitung in Querschnittsaufgaben, inkl. Jahresabschluss, Rechenschaftsbericht, rechtlichen Abklärungen und Vernehmlassungen;Aus- und Weiterbildung in Rechtswissenschaften oder Wirtschaftsrecht, Wirtschaftsinformatik, Betriebswirtschaft / Organisationsberatung | Fachliche Kenntnisse in Recht (Schwergewicht SchKG) | Berufserfahrung in der Business Analyse oder in einer vergleichbaren Funktion | Neugier gegenüber komplexen Fragestellungen sowie Lust an konzeptionellen Aufgaben und am Wirken in zum Teil interdisziplinären Teams | Lösungsorientierte, selbständige und initiative Persönlichkeit | Teamfähigkeit, Zielstrebigkeit, Einsatzbereitschaft und schnelle Auffassungsgabe | Sehr gute IT-Kenntnisse (MS Office, Excel, Visio, Web etc.);Business Analyst
97;Business Analyst - Contract Lifecycle & Customer Care (w/m/d) (befristet bis 31.12.26);Helvetia Versicherungen;Dübendorf;Du erarbeitest im interdisziplinären Team Lösungen für fachliche Anforderungen und Problemstellungen von Customer Care, Produktmanagement und anderen Fachabteilungen und bringst dabei eigene Ideen und Optimierungen mit ein | Du schneidest diese in Epics und Stories, verantwortest das Refinement und koordinierst die Implementierung ggf. teamübergreifend | Du unterstützt den PO bei der Priorisierung des Backlogs gemäss der übergreifenden Priorisierung von Smile und stellst sicher, dass Bugs und Technical Debts zügig eliminiert werden | Zusammen mit den anderen Business Analysts verantwortest du die teamübergreifende Dokumentation und kennst die Zusammenhänge und Prozesse | Du verantwortest das Acceptance-Testing und unterstützt die Entwickler:innen beim Entwurf der automatisierten Tests | Du koordinierst und begleitest den produktiven Rollout | Du stellst den Support im Team sicher, unterstützt bei der Behebung von Incidents und kümmerst dich um die nachhaltige Behebung;Du bist seit mind. 3 Jahren als Business Analyst:in in einem Software-Entwicklungsteam tätig | Du hast ein Studium im Bereich Informatik / Wirtschaftsinformatik oder eine gleichwertige Ausbildung | Du interessierst dich für interne Applikationen, neue Technologien und hast Spass an der digitalen Versicherungswelt #Insurtech | Du kannst komplexe fachliche und technische Prozesse und Lösungen einfach und schnell für dein Team und dessen Stakeholder aufbereiten | Du hast viel Erfahrung im Umgang mit Jira, Confluence und Jira Service Management des Weiteren kennst dich mit SQL und Swagger aus. Bestenfalls hast du auch Erfahrung mit AWS. | Du kannst dich sehr gut in Deutsch und gut in Englisch mit deinen Kollegen unterhalten (in Wort und Schrift). | Du bringst einen ausgeprägten Teamgeist und analytische Fähigkeiten mit, um innovative Lösungen zu entwickeln und die digitale Kundenerfahrung voranzutreiben. Damit passt du perfekt zu Smile, denn genau diese Einstellung entspricht unseren Werten: #Community #DreamBig & #SayitDoit;Business Analyst
98;Business Analyst/Consultant - Insurance Innovation & Transformation;Deloitte;Zurich;"Vertiefe dein Wissen und erlange spezialisierte Expertise in Beratung, dem Versicherungswesen und modernsten Technologien. Wachse zu einer Vordenkerrolle in der Branche heran und nutze deine Erkenntnisse, um innovative Lösungen für unsere Kunden zu schaffen. | Tauche ein in die Welt der Projekte und sammle praktische Erfahrungen bei der Analyse spezialisierter Anforderungen und Versicherungsprozesse. Du bist im ""Herz"" des Versicherungsgeschäfts tätig und überbrückst verschiedene Bereiche, um optimale Lösungen für unsere Kunden sicherzustellen. | Erkenne aufkommende Trends im Versicherungssektor und entwickle bahnbrechende Lösungen, die die Zukunft der Branche gestalten. Mit Deloitte bist du an der Spitze der Innovation und trägst wesentlich zum Erfolg unserer Kunden und zur Weiterentwicklung der Versicherungsbranche bei. | Arbeite mit einem vielfältigen Team von Branchenexperten und Vordenkern zusammen. Dieses kollaborative Umfeld fördert den Wissensaustausch und Mentoring, was dir hilft, sowohl persönlich als auch beruflich zu wachsen. | Profitiere von strukturierten Karriereentwicklungsprogrammen und Mentoring, die dein Wachstum unterstützen. Bei Deloitte hast du Zugang zu zahlreichen Ressourcen und Karrierewegen. | Du bist selbstmotiviert und begeistert von der Idee, spannende Projekte in der Versicherungsbranche voranzutreiben | Du verfügst über ausgezeichnete analytische und quantitative Fähigkeiten sowie herausragende Kommunikationsfähigkeiten | Mit deiner Motivation, ein tiefes Verständnis der Versicherungswertschöpfungskette und ihrer Kernprozesse zu erlangen, bist du auf dem besten Weg, wichtige Durchbrüche in der Versicherungs-Transformation & Innovation zu entdecken | Du beherrschst Deutsch und Englisch in Wort und Schrift ausgezeichnet";no skills found on this job ad;Business Analyst
99;Business Analyst / Business Domain Owner (m/w/d);Sympany;Basel;Unterstützen des Fachbereichs Vertrieb bei der Erstellung von Business-Anforderungen, der Klärung inhaltlicher Herausforderungen und der Berechnung potenzieller Business Cases | Kontinuierliches Weiterentwickeln und Optimieren der Business-Applikationen und Business-Prozessen aufgrund neuer Business-Anforderungen, strategischen Entscheiden, sich ändernden Marktgegebenheiten und neuen technologischen Möglichkeiten unter Berücksichtigung der Kosteneffizienz zur Aufzeigung des entstehenden Nutzens passend zu unseren Unternehmenszielen | Implementieren neuer Technologien und Systemen in enger Abstimmung mit diversen internen Stakeholdern wie der IT und den Fachbereichen | Erstellen und Priorisieren der kurz- und mittelfristigen Planung aller Change-Tätigkeiten für die verantworteten Fachbereiche | Planen und Durchführen von Projekten mit agilen wie auch klassischen Methoden und Koordination der Projektaktivitäten mit verschiedenen internen und externen Dienstleistern sowie Lieferanten | Planen und Unterstützen beim Testen von Software-Releases (ERP- und Inkassosystem) | Du verfügst über eine höhere Ausbildung in Betriebswirtschaft, Informatik, Wirtschaftsinformatik (Uni/FH/HF) oder über eine vergleichbare Ausbildung. Eine vertiefte Weiterbildung im Bereich Business Analyse (DAS oder CAS) ist von grossem Vorteil. | Du bringst Erfahrung im Projekt-/Prozessmanagement mit und geniesst die Schnittstellenkommunikation mit diversen Anspruchsgruppen. | Du verfügst über mehrjährige Erfahrung in der Versicherungsbranche und zeichnest dich durch deine thematische Nähe und dein Verständnis zu Abläufen in der Vertriebswelt aus. | Du bist durchsetzungsstark und kannst andere von deinem Vorhaben begeistern. | Du zeichnest dich durch sehr gute analytische Fähigkeiten und deine technische Affinität aus. | Du besitzt sehr gute mündliche und schriftliche Deutsch- und Englischkenntnisse. Jede weitere Sprache ist ein Plus. | Übernahme der Beiträge an die Krankentaggeldversicherung und Nichtbetriebsunfallversicherung sowie von 2/3 des BVG-Beitrages | Weltweit 1. Klasse versichert bei Unfall | Treuebonus ab 5 Jahren und Beteiligung am Unternehmenserfolg auf allen Stufen (bei Festanstellung);Vergünstigungen auf Sympany Produkte, z.B. 50% auf die Grundversicherung und Rabatte auf diverse Angebote z. B. im Bereich Mobilität oder Multimedia | Vergünstigtes Essen im eigenen Restaurant | Beteiligung an den Kosten des öffentlichen Verkehrs (Jobticket);Business Analyst
100;Business Analyst Accounting und Regulatory Reporting (all) 80-100%;finnova AG Bankware;Lenzburg;knifflige Business-Puzzles zu knacken und aus komplexen Anforderungen brillante, umsetzbare Lösungsansätze zu schmieden | einen hohen Qualitätsstandard unserer Software und diese durch ausführliche und umfassende Abnahmetests jederzeit sicherzustellen, um für unsere Kunden ein echtes Wow-Erlebnis zu schaffen | den regelmässigen und offenen Austausch mit Product Owner und Entwicklern, um an der Detailspezifikation und der Umsetzung mitzuarbeiten | einen abwechslungsreichen Arbeitsalltag und die modulübergreifende Zusammenarbeit mit zwei coolen Teams;weil du deine analytische und methodische Denkweise sowie deinen Teamgeist bereits erfolgreich in technischen Business-Analysen oder im Requirements Engineering unter Beweis gestellt hast | mit einer abgeschlossenen höheren Ausbildung in den Bereichen Wirtschaft, Finanzen oder Informatik oder mit mehrjähriger Berufserfahrung und einer entsprechenden Weiterbildung | mit deinen fundierten Kenntnissen bezüglich Finanzprodukten, Zinsberechnungen oder regulatorischen Themen, aktuellen Finanzmarktregulierungen sowie deiner IT-Affinität | mit deiner Fähigkeit, als Brückenbauer zwischen Fachspezifikationen und technischen Umsetzungen tief in die Materie einzutauchen, um die wahren Bedürfnisse der Banken zu verstehen und diese anschliessend präzise auf den Punkt zu bringen | durch deine SQL-Kenntnisse, um selbständig auch Datenbankabfragen zu schreiben | mit deinen Sprachkenntnissen in Deutsch auf Niveau C1 und Englisch mindestens Niveau B1;Business Analyst
