Job_Index,Job_Title,Company_Name,Job_Location,Tasks,Skills,Job_Search_Term
222,SAP Utilities Business Analyst/in 80 - 100 % (m/w/d),Eniwa AG,Buchs AG,"Stakeholderberatung und Bedarfsanalysen Fokus SAP Utilities-Prozesse (Abrechnung, Tarifbau, Gerätemanagement, Smart Metering, Marktkommunikation, Kundenportal usw.), | Implementierung und Customizing von Lösungen in den Bereichen SAP IS-U, SAP S/4HANA for Utilities | Analysieren, optimieren und harmonisieren der Geschäftsprozesse in Kooperation mit dem SAP Team und den Fachbereichen | Steuerung externer Dienstleister in Bezug auf die Leistungserbringung im Bereich Application Support und Implementierung von Changes und Releases | Aktive Mitarbeit in SAP-Projekten, von Planung, Konzeption, Umsetzung und Testing bis zur Übernahme (Teil-)Projektleitung | Beraten und Planen von Weiterentwicklungen im Modul SAP IS-U mit den relevanten Fachbereichen | Gewährleisten des laufenden Betriebs und Support (2nd- und 3rd-Level) des SAP IS-U sowie den Schnittstellen zu Umsystemen","Hochschulabschluss in Wirtschaftsinformatik oder vergleichbare Ausbildung mit entsprechender Weiterbildung | Mehrjährige Berufserfahrung im Bereich SAP IS-U oder PM/EAM sind von Vorteil | Erfahrung in der Business Analyse, im Projektmanagement und mit IT Service Management Prozessen (Zertifizierungen von Vorteil) | Lösungsorientiertes und prozessübergreifendes Denken und Handeln, sehr gutes analytisches Denkvermögen, schnelle Auffassungsgabe | Organisatorische und konzeptionelle Fähigkeiten, sowie strukturierte und selbstständige Arbeitsweise | Hohe Sozialkompetenz und ausgeprägte Teamfähigkeit | Gute Kommunikationsfähigkeit in Deutsch, Englisch von Vorteil",Business Analyst
223,Business Analyst - Junior Projektmanager 80-100%,Seniorendienste Schweiz AG,Rheinfelden,"Zusammenarbeit mit Stakeholdern, Interviews, Workshops, Umfragen führen, analysieren und dokumentieren | Bewertung der Geschäftsprozesse, Identifizierung von Ineffizienzen und optimierte Arbeitsabläufe vorschlagen | Datenanalyse die zur Strategieentwicklung beitragen | Zusammenarbeit mit technischen Teams zur Integration von Lösungen | Erstellen von Dokumentationen | Benutzertests durchführen und validieren | Unterstützung bei Projektplanung und -umsetzung | Support und Schulung bei Einführung neuer Prozesse oder Systeme","Bachelorabschluss in Betriebswirtschaft, Informationstechnologie oder einem verwandten Bereich | 2 Jahre Berufserfahrung als Business Analyst oder in einer ähnlichen Position | Beherrschung von MS Office Tools und Visio | Zusätzliche Kurse wie PMP sind von Vorteil | Vertrautheit mit Datenanalyse-Tools von Vorteil | Grundlegendes Verständnis von Projekt- und Softwareentwicklungs-Methodiken | Ausgeprägte analytische Fähigkeiten und Problemlösungskompetenz | Ausgezeichnete Kommunikations- und zwischenmenschliche Fähigkeiten | Prioritäten setzen und mit Termindruck umgehen können | Erfahrung im Gesundheitswesen und in der häuslichen Pflege ist von Vorteil | Sehr gute Deutsch- und Englischkenntnisse, Französischkenntnisse von Vorteil",Business Analyst
225,"Business Analyst – Telecom – Voice, SMS, Roaming – 100%",Salt Mobile SA,1008 Prilly,"Develop and lead business analyses to identify growth opportunities and optimize performance | Build strong business cases to support strategic decision-making | Negotiate and manage relationships with vendors and telecom partners to ensure the best quality of service for our customers | Actively contribute to budgeting, forecasting, and financial closing processes | Initiate and lead specific projects with a solution-oriented approach | Be a driving force for innovation by challenging existing practices and fostering performance","University degree in Business, Finance, Marketing, or equivalent | Proven experience as a Business Analyst, ideally in telecommunications | Specific background in voice carrier and/or bulk SMS is an advantage | Excellent analytical and problem-solving skills | Fluent in English (any additional language is an asset) | Proficiency in MS Office and SQL; experience with database management is a plus",Business Analyst
226,Senior IT Business Analyst Insurance (all genders),BSI Business Systems Integration AG,Zürich,"Du wirst zur Expertin für unser Produkt und bringst dieses Wissen und dein Versicherungsbranchen Know-how in die Projekte ein | Du arbeitest an der Anforderungsaufnahme, Konzepterstellung und am Lösungsdesign für geschäftskritische Softwaresysteme | Du bist für die Lösungen im Projekt verantwortlich und schaffst echten Mehrwert für unsere Kunden | Du führst unsere Kunden aktiv von Beginn an bis zum Abschluss des Projektes, bist die erste Ansprechperson für eine erfolgreiche Zusammenarbeit | Du bist bereit, Anforderungen konfigurativ und mit Low Code umzusetzen | Dabei arbeitest du mit Kollegen und unseren Kunden in einem interdisziplinären, agilen Team | Unser Produktportfolio bringst du mit deinen Innovationen weiter | Abgeschlossenes Studium in Wirtschaftsinformatik, Betriebsökonomie oder vergleichbare Qualifikation | Mehrjährige Berufserfahrung als Business Analyst für Versicherungskunden | Leidenschaft für moderne Softwarelösungen | Konzeptionelle und analytische Fähigkeiten | Ausgeprägte Kommunikations- und Präsentationsstärke in Deutsch und Englisch | Initiative, Kreativität, Verantwortung, Teamgeist | Unternehmerische Gestaltungs- und Beteiligungsmöglichkeiten in wertschätzender Firmenkultur frei von Hierarchien | Persönliche Betreuung und unser Weiterbildungsbudget für deine Entwicklung | Beitrag zum Mittagessen (Lunch Check) | Flexible Arbeitszeiten und Orte | Möglichkeit zum Ferienkauf, Sabbatical und Workation innerhalb der EU",no skills found on this job ad,Business Analyst
227,Senior Business Analyst SAC & Datasphere,BKW Energie AG,Bern,"Analysiere Geschäftsbedürfnisse und gestalte daraus inspirierende BI-Konzepte | Entwickle gemeinsam mit Fachbereichen datenbasierte Lösungen | Plane und steure Vorhaben mit Weitblick – inklusive Ressourcen, Risiken und Qualität | Übersetze Anforderungen in klare technische Spezifikationen | Kommuniziere offen mit internen wie externen Stakeholdern | Dokumentiere Erkenntnisse nachvollziehbar und revisionssicher","Fundierte Erfahrung in Business Analyse oder Requirements Engineering | Vertraut mit SAC, Datasphere, SAP BW und Tools wie Jira oder DevOps | Bringst Themen strukturiert auf den Punkt und kannst sie verschiedenen Zielgruppen vermitteln | Denkst gerne in Prozessen, aber auch kreativ in Lösungen | Abschluss auf FH-Niveau, mindestens 5 Jahre Berufserfahrung, davon 2 im BI-Umfeld",Business Analyst
228,Business Analyst ERP,Cremo SA,Villars-sur-Glâne,"Comprendre et analyser les besoins des utilisateurs de notre ERP Infor M3, recueillir leurs exigences et les traduire en spécifications fonctionnelles. | Configurer et paramétrer les différents modules Infor M3. | Participer au déploiement et/ou à la migration de la solution au sein de l'entreprise. | Fournir un support technique et fonctionnel aux utilisateurs, former les Key Users et rédiger la documentation. | Identifier les axes d'amélioration du système, proposer des solutions et accompagner leur mise en œuvre. | Définir et réaliser les plans de tests et documenter les anomalies avant la mise en production.","Diplôme en informatique de gestion, systèmes d'information ou formation équivalente. | Minimum 5 à 10 ans d'expérience en tant que Business Analyst avec la solution Infor M3 et maîtrise des modules-clés (achat, approvisionnement, production, finance, etc) et leurs interactions. | Excellentes connaissances des processus métiers dans le secteur industriel. | De langue maternelle française avec de bonnes connaissances de l'anglais. | Capacité à analyser les processus métiers, à comprendre les besoins des utilisateurs et à les traduire en solutions.",Business Analyst
229,Business Analyst Senior,FER Genève,1211 GENEVE 11,"Analyse des besoins et des processus : identification des besoins métier, cartographie des processus existants, identification des dysfonctionnements et des opportunités d’optimisation, conception des processus cibles, mesure des gains attendus et réalisation d’études de faisabilité. | Spécifications et documentation rédaction des spécifications fonctionnelles, création des user stories er critères d’acceptation en mode agile, modélisation des flux et interfaces, traçabilité des exigences et production de la documentation utilisateur. | Interface métier-technique : traduction des besoins business en livrables techniques, collaboration avec les équipes de développement, participation aux phases de conception et d’architecture des solutions, gestion des changements et alignement métier-technique. | Gestion des parties prenantes : animation d’ateliers collaboratifs avec le métier, présentation de l’avancement et des recommandations aux instances décisionnelles et accompagnement au changement | Tests et validation : définition de la stratégie et des scénarios de test, coordination des phases de tests utilisateur, validation de la conformité des développements, organisation des formations et mesure de la performance post-mise en production.","Vous êtes au bénéfice d’une formation académique supérieure (Bachelor ou Master HES/Université ou autre titre jugé équivalent) | Vous possédez une expérience de 7 ans minimum en analyse business idéalement dans le domaine de la finance, des assurances, de l’industrie ou du secteur public | Vous justifiez d’une expérience réussie dans des projets de transformation digitale, d’implémentation d’ERP ou d’optimisation des processus | Vous maîtrisez les méthodologies de gestions de projet traditionnelles et agiles (User Stories, Backlog management, Sprint planning) | Vous disposez de certifications IIBA (CCBA, CBAP) et Agile (CSPO, PMI-ACP) | Vous êtes à l’aise avec les solutions d’analyse de données et de reporting (SQL, Excel, Oracle, Tableau, Power BI…) | Vous êtes de nationalité suisse ou titulaire d’un permis en cours de validité",Business Analyst
230,Business Analystin/Analyst (80–100%),ZWEI Wealth Experts AG,Zürich,"Anforderungen mit Biz Stakeholdern aufnehmen, strukturieren, priorisieren, konkretisieren | In umsetzbare Konzepte/Specs/Acceptance Criteria übersetzen und detaillieren | Sicherstellen reibungsloser Kommunikation zwischen Biz Stakeholdern und IT","Mit unserem onshore IT-Partner die Plattform verbessern: Sprints begleiten, Reviews/UAT durchführen, Backlog pflegen | Fachliche Vertretung, saubere Doku, Projektleitung",Business Analyst
231,Business Analystin Recht / Business Analysten Recht,Konkursamt des Kantons Thurgau,Frauenfeld,"Erstellung und Pflege von Prozessbeschreibungen, Weisungen und Vorlagen im Amt, inkl. rechtlicher Prüfung und Koordination mit den Fachabteilungen | Verantwortung für das Anforderungsmanagement sowie die Einhaltung gesetzlicher und interner Vorgaben | Bewirtschaftung digitaler Plattformen | Digitalisierungsverantwortliche/r des Departements für Justiz und Sicherheit, Vertretung in Gremien sowie Begleitung und Steuerung von Digitalisierungsprojekten | Durchführung von Business-Analysen und fachliche Begleitung bei der Umsetzung der Strategie des Amtes und der Digitalen Verwaltung Thurgau | Unterstützung der Amtsleitung in Querschnittsaufgaben, inkl. Jahresabschluss, Rechenschaftsbericht, rechtlichen Abklärungen und Vernehmlassungen","Aus- und Weiterbildung in Rechtswissenschaften oder Wirtschaftsrecht, Wirtschaftsinformatik, Betriebswirtschaft / Organisationsberatung | Fachliche Kenntnisse in Recht (Schwergewicht SchKG) | Berufserfahrung in der Business Analyse oder in einer vergleichbaren Funktion | Neugier gegenüber komplexen Fragestellungen sowie Lust an konzeptionellen Aufgaben und am Wirken in zum Teil interdisziplinären Teams | Lösungsorientierte, selbständige und initiative Persönlichkeit | Teamfähigkeit, Zielstrebigkeit, Einsatzbereitschaft und schnelle Auffassungsgabe | Sehr gute IT-Kenntnisse (MS Office, Excel, Visio, Web etc.)",Business Analyst
233,Senior Business Analyst E-Banking (w/m/d),Raiffeisen Schweiz,St. Gallen,"Konzeption und Review von Fachkonzepten zur Weiterentwicklung unserer E-Bankings und deren Umsysteme | Erhebung, Analyse und Dokumentation von Anforderungen in enger Zusammenarbeit mit Fachbereichen, Anwendervertretungen und IT | Sicherstellung der Qualität durch Abnahmetests und Begleitung von Pilot- und Migrationsphasen | Unterstützung bei der Release-Kommunikation (z. B. Newsletter, Website, Fachartikel)","Mehrjährige Erfahrung in der Business Analyse, idealerweise im Finanzumfeld | Praktische Erfahrung im Projektmanagement und in der Zusammenarbeit mit interdisziplinären Teams | Affinität für Kommunikation und redaktionelle Tätigkeiten | Gute IT-Kenntnisse (MS Office, SQL-Abfragen, Confluence/Jira) | Selbständige, strukturierte Arbeitsweise und hohe Lernbereitschaft | Sehr gute Deutschkenntnisse werden vorausgesetzt, weitere Sprachkenntnisse in Italienisch, Französisch und Englisch sind von Vorteil",Business Analyst
