Job_Index;Job_Title;Company_Name;Job_Location;Tasks;Skills;Job_Search_Term
339;(Senior) Data Engineer (w/m/d), 80-100 %;Concordia;Luzern;Architektur & Entwicklung von Datenplattformen: Planung und Umsetzung skalierbarer Lösungen mit Microsoft Azure / Fabric Komponenten wie Data Lake, Data Factory, Power BI oder Databricks. | ETL- und Datenverarbeitungsprozesse: Entwicklung, Optimierung und Wartung leistungsfähiger Datenpipelines. | Datenmodellierung: Aufbau robuster Datenmodelle sowie Performance-Optimierung für effiziente Abfragen. | Automatisierung & CI/CD: Umsetzung von CI/CD-Prozessen zur Automatisierung von Deployments und Tests. | Teamübergreifende Zusammenarbeit: Enge Abstimmung mit Data Scientists, den Fachbereichen und weiteren Stakeholdern zur gemeinsamen Entwicklung datengetriebener Lösungen. | Best Practices & Zukunftssicherheit: Sicherstellung der Nachhaltigkeit, Wartbarkeit und Skalierbarkeit unserer Datenplattform.;Du bringst mehrjährige Berufserfahrung als Data Engineer oder in einer vergleichbaren Rolle mit Schwerpunkt auf Microsoft Azure mit. | Du hast richtig Lust, auf der grünen Wiese zu starten und gemeinsam mit der Crew die Transformation erfolgreich zu gestalten. | Du kannst Datenpipelines skalierbar gestalten und Abfragen effizient optimieren. | Du hast Erfahrung in der Umsetzung und Pflege von CI/CD-Pipelines zur Automatisierung von Deployments und Tests und bist vertraut mit Tools wie GitHub. | Du hast fundierte Kenntnisse in Datenmodellierungsmethoden wie Star Schema, Snowflake und Data Vault. | Du möchtest klaren Business Value generieren und scheust dich auch nicht davor, beratend zu unterstützen. | Du bist teamorientiert und es macht dir Spass, dein Know-How deinen Kolleg:innen zu vermitteln. | Erfahrungen in Microsoft Fabric sind ein Plus.;Data Scientist
340;Cloud Data Engineer;Talan;Geneva;Entwurf und Bereitstellung von cloud-nativen Datenarchitekturen (Azure Databricks, MS Fabric, Snowflake usw.) in Produktionsqualität. | Aufbau robuster ELT-Batch- und Streaming-Pipelines. | Automatisierung der Infrastruktur mit Terraform (IaC) und Implementierung von CI/CD-Praktiken. | Sicherstellung von Skalierbarkeit, Sicherheit (private Netzwerke, Governance) und Datenqualität (Qualität, Metadaten, gute Beobachtbarkeit). | Zusammenarbeit mit multidisziplinären Teams (ML-Ingenieure, Cloud-Architekten, Data Scientists) zum Aufbau widerstandsfähiger, industrialisierter und wertorientierter Infrastrukturen. | Weitergabe Ihrer Expertise: Definition von Standards und Kompetenzaufbau im Team.;Mehr als 5 Jahre Erfahrung im Data Engineering mit starkem Cloud-Bezug. | Selbstständigkeit, Ergebnisorientierung und ausgezeichnete Kommunikationsfähigkeiten. | Beherrschung von Python, SQL, Git. | Erfahrung mit Spark für die Datenverarbeitung. | Expertise in Datenqualitäts- und Metadatenmanagement-Tools. | Gute Kenntnisse in dbt und fortgeschrittener Datenmodellierung. | Kenntnisse in privaten und sicheren Netzwerken in Cloud-Umgebungen. | Fließendes Englisch.;Data Scientist
341;Cloud Data Platform Expert - Azure/Databricks;Elca informatique SA;Bern;Du beteiligst Dich an mehreren Cloud Data Platform-Projekten sowie als zentrale Anlaufstelle für unsere Kunden | Du unterstützt die Akquisition neuer Kundenprojekte, indem Du Angebote vorbereitest und mit dem Kunden besprichst | Du bist mitverantwortlich für Design, Code und Konfiguration von Komponenten, die Data Ingestion, real-time Streaming, Batch Processing, Datenextraktion und Transformation über mehrere Datenquellen und Anwendungen hinweg verwalten | Du interagierst mit Engineering-Teams über Projekte hinweg und stellst sicher, dass Deine Lösungen die Kundenanforderungen in Bezug auf Funktionalität, Leistung, Verfügbarkeit, Skalierbarkeit, Sicherheit und Zuverlässigkeit erfüllen | Du bewertest Analytics-Architekturen und -Umgebungen und machst Verbesserungsvorschläge | Du coachst in innovativen Technologien und fungierst als Mentor unserer Teammitglieder;Chance Deine Fachkompetenz durch vielfältige Projekte und einzigartige Produkte, neueste Technologien und Kunden aus unterschiedlichsten Branchen zu erweitern | Attraktive Perspektiven durch stetige Schulung, Coaching und mit einem internen Karriereweg | Unsere Kultur macht den Unterschied! Wir leben aktiv flache Hierarchien und eine offene hilfsbereite Zusammenarbeit über alle Disziplinen und Abteilungen | Wir organisieren regelmässige Anlässe wie z.B. Brown Bag Lunches und Coding Events sowie gemütliche und sportliche ausserbetriebliche Zusammenkünfte | Gute Work-Life-Balance (Gleitzeit, Homeoffice), moderner und flexibler Arbeitsplatz in einem multikulturellen Umfeld | Top Benefits wie z.B.: Ferienkauf von bis zu 13 Tagen, Beitrag an privates Mobiltelefon oder Business Handy, Halbtax, geschäftlich unterwegs in 1. Klasse, flexible Pensionskassenmodelle, Übernahme KTG und NBU (privat, weltweit), und vieles mehr;Data Scientist
342;Systems Pharmacology Internship Animal-to-human scaling;LYO-X AG;Basel;Master’s or PhD degree from the ETHZ, EPFL or other recognized university. | Rigorous, excellent analytical skills | Pro-active, self-sufficient and can work independently | Can communicate about scientific topics proficiently | Proficient in oral and written English | Expert in scientific programming using Matlab and R | Confident in understanding, using and solving ordinary differential equations (ODE) | Other versatile computational skills are desired in fields such as image processing, partial differential equations (PDE), machine learning, statistical learning or parallel computing | Strong team player, good communication skills and ability to work with cross-cultural and diverse project teams and clients;no skills found on this job ad;Data Scientist
343;Business Analyst & Project Manager with the focus on AI Governance – Compliance Analytics & Transformation 100% (f/m/d);Bank Julius Bär & Co. AG;Zürich;Führung und Unterstützung bei der Gestaltung und Implementierung von AI-Governance-Rahmenwerken, einschließlich Richtlinien, Standards und Best Practices | Durchführung von Risikoanalysen und Identifikation potenzieller Risiken im Zusammenhang mit dem Einsatz von KI | Auf dem neuesten Stand der KI-Vorschriften bleiben und die Einhaltung durch das Unternehmen sicherstellen | Zusammenarbeit mit internen Stakeholdern (z. B. Produktmanager, Ingenieure, Datenwissenschaftler), um AI-Governance in die Projektentwicklung und -bereitstellung zu integrieren | Durchführung von Schulungen zur Aufklärung der Mitarbeiter über den sicheren und verantwortungsvollen Einsatz von KI | Überwachung und Durchsetzung der Einhaltung von AI-Richtlinien und -Verfahren | Einrichtung von Metriken zur Verfolgung und Messung der Wirksamkeit von AI-Governance-Initiativen | Zusammenarbeit mit externen Stakeholdern (z. B. Regulierungsbehörden, Branchenverbände) zu Themen der AI-Governance | Kommunikation von AI-Governance-Konzepten an technische und nicht-technische Stakeholder;Universitätsabschluss oder gleichwertig (vorzugsweise in Management und Informatik, Betriebswirtschaft, Finanzen oder einem anderen verwandten Bereich) | Bankerfahrung mit Schwerpunkt auf Compliance, Risikomanagement und Recht | Versierter Anwender von MS Office-Anwendungen, insbesondere PowerPoint und Excel | Analytische und problemlösende Fähigkeiten mit der Fähigkeit, Risiken zu erkennen und zu mindern | Vertrautheit mit KI-Vorschriften, Datenmanagement und Risikomanagement | Vertrautheit mit Data-Science- und/oder Machine-Learning-Konzepten, Erfahrung in der Implementierung von KI-Anwendungsfällen und im Management von KI-Projekten ist von Vorteil | Ausgezeichnete Kommunikations- und zwischenmenschliche Fähigkeiten mit der Fähigkeit, Beziehungen aufzubauen und verschiedene Stakeholder zu beeinflussen | Projektmanagementfähigkeiten und die Fähigkeit, selbstständig und im Team zu arbeiten | Fließend in Englisch (Hauptgeschäftssprache), Deutsch ist von Vorteil;Data Scientist
344;Data Platform Engineer (all genders);HolidayCheck AG;Bottighofen;Besitze und entwickle unsere AWS-basierte Datenplattform, um kosteneffizient, leicht veränderbar, sicher im Design und anpassungsfähig an die sich schnell verändernde KI-Landschaft zu sein | Bewerte neue Datenanfragen schnell mit AWS Serverless und Open-Source-Alternativen | Baue und erweitere die Infrastruktur mit Terraform und migriere Legacy-Setups zu IaC | Unterstütze End-to-End-ML-Workflows, indem du Trainings-, Bereitstellungs- und Überwachungs-Pipelines vereinfachst | Reduziere die Komplexität zwischen Clouds und fördere eine effiziente Zusammenarbeit zwischen AWS- und GCP-Plattformen | Treibe betriebliche Exzellenz durch Überwachung, Alarmierung und resilientes Systemdesign voran — mit dem Vertrauen, Änderungen vorzunehmen, die die Kernbetriebsabläufe beeinflussen können;Unser Team ermöglicht sicheren und nahtlosen Zugang zu Daten, um Datenprodukte für HolidayCheck zu erstellen. Unsere Kunden sind Datenwissenschaftler, Business-Analysten und Produktverantwortliche. Wir berühren fast jedes Team bei HolidayCheck. | Wir sind ein internationales Team an mehreren Standorten in Mitteleuropa | Unsere Hauptprogrammiersprachen sind Python und Scala | Unser Tech-Stack umfasst, ist aber nicht beschränkt auf Airflow, Apache Spark/EMR, AWS, Docker/Kubernetes (EKS), DevOps (ArgoCD), Terraform, Kafka;Data Scientist
346;Senior Data Engineer;Zühlke Engineering AG;Schlieren;Ob in der Cloud oder in einem lokalen Rechenzentrum, Sie navigieren fachkundig durch die Welt von Big Data und helfen unseren Kunden, ihre Daten geschäfts- oder betriebsbereit zu machen. | Sie greifen effizient und reproduzierbar auf vielfältige Datenquellen zu. | Sie entwerfen, testen und überwachen verteilte Datenverarbeitungspipelines. | Sie arbeiten eng mit Data Scientists bei der Erstellung von Machine-Learning-Modellen zusammen. | Sie führen Leistungs- und Kostenschätzungen für verschiedene Anwendungsfälle durch. | Sie entwickeln und erstellen aussagekräftige Dashboards zur Visualisierung verarbeiteter Daten.;Sie sind vertraut mit Big Data, massiv skalierbaren Datenbanken, Cloud-Infrastrukturen und verteilten Algorithmen. | Sie haben eine Leidenschaft für nachhaltige Softwareentwicklung und mehrere Jahre Erfahrung in technischen Rollen gesammelt. | Neben Ihrer Expertise in Python und SQL haben Sie idealerweise praktische Erfahrung oder starkes Interesse an Technologien wie Hadoop, Apache Spark, Hive, Airflow, RDBMS, NoSQL, DevOps, Kubernetes sowie Java oder .NET. | Sie verfügen über ein gutes Verständnis der Möglichkeiten großer öffentlicher Cloud-Umgebungen und haben möglicherweise Ressourcen von Amazon AWS, MS Azure oder Google GCP genutzt. | Sie besitzen einen Hochschulabschluss (ETH, Uni, FH) in Informatik, Mathematik oder einem ähnlichen Fachgebiet. | Fließende Deutsch- und Englischkenntnisse sind für diese Position erforderlich.;Data Scientist
348;Trainee within Cat R&D;SCOR Services Switzerland AG;Zurich;Sie tauchen in die faszinierende Welt der globalen Rückversicherung ein und tragen sinnvoll dazu bei, Kunst und Wissenschaft des Risikos zu verbinden, um Gesellschaften zu schützen. | Sie sind Teil eines engagierten und befähigten Teams. Sie tragen zur Präsentation wichtiger Ergebnisse sowohl vor technischen als auch vor Führungsgremien bei.;no skills found on this job ad;Data Scientist
349;Associate Director - Foundry Solution Architecture, Full Stack & AIP;Novartis AG;Cambridge (USA);End-to-End-Anwendungen erstellen innerhalb der Palantir Foundry-Umgebung unter Nutzung von TypeScript, React, Python und dem kompletten AIP-Ökosystem für KI-gesteuerte Funktionalitäten | Entwicklung anspruchsvoller Datenpipelines mit Pipeline Builder, Spark und PySpark zur Verarbeitung großer Datensätze unter Integration von LLM-Fähigkeiten durch AIP Logic und AIP Assist | Erstellung interaktiver Benutzeroberflächen mit React, CSS Modules, GraphQL und der Blueprint-Komponentenbibliothek von Palantir, um intuitive Erlebnisse für technische und nicht-technische Nutzer zu bieten | Implementierung von KI/ML-Workflows von der Konzeption bis zur Produktion, Aufbau maßgeschneiderter Anwendungen, die große Sprachmodelle, natürliche Sprachverarbeitung und automatisierte Entscheidungsfindung nutzen;Erstellung von Lösungsentwürfen, die Softwarearchitektur, Infrastrukturdesign, Integrationsmuster und Bereitstellungsstrategien für komplexe Unternehmensumgebungen umfassen | Entwurf umfassender Systemarchitekturen, die den gesamten Technologiestack abdecken und eine nahtlose Integration zwischen Frontend-Anwendungen, Backend-Diensten, Datenpipelines und KI-Fähigkeiten sicherstellen | Definition von Technologiestrategien, die technische Implementierungen mit Geschäftszielen in Einklang bringen und sicherstellen, dass Lösungen sowohl kurzfristige Anforderungen als auch langfristige organisatorische Ziele erfüllen;Data Scientist
350;Data Engineer Intern;VF International Sagl;Stabio;EU / EWR-Staatsbürgerschaft | Abschluss spätestens im November 2025 oder später;Aufbau und Pflege skalierbarer Datenpipelines und Integrationen, um eine zeitnahe und zuverlässige Datenverfügbarkeit für Analysen und Berichte sicherzustellen. | Transformation und Bereinigung von Rohdaten aus verschiedenen Quellen in strukturierte Formate zur Unterstützung von Business Intelligence und maschinellen Lernanwendungen. | Überwachung und Optimierung von Datenabläufen und Speicherlösungen zur Verbesserung der Leistung, Senkung der Kosten und Sicherstellung der Datenqualität. | Zusammenarbeit mit funktionsübergreifenden Teams (z. B. Data Scientists, Analysten, Product Owner), um Datenanforderungen zu verstehen und umsetzbare Lösungen zu liefern. | Dokumentation und Pflege der Datenarchitektur, Prozesse und Best Practices zur Unterstützung des Wissensaustauschs und der Einarbeitung im Team. | Unterstützung weiterer Initiativen und Projekte im Global Data Engineering Team, Beitrag zu Innovation und kontinuierlicher Verbesserung.;Data Scientist
351;Director of Quantitative Systems Pharmacology (QSP) Modeling;LYO-X AG;Basel;Master’s or PhD degree from the ETHZ, EPFL or other recognized university. | Rigorous, excellent analytical skills | Pro-active, self-sufficient and can work independently | Can communicate about scientific topics proficiently | Proficient in oral and written English | Expert in scientific programming using Matlab and R | Confident in understanding, using and solving ordinary differential equations (ODE) | Other versatile computational skills are desired in fields such as image processing, partial differential equations (PDE), machine learning, statistical learning or parallel computing | Strong team player, good communication skills and ability to work with cross-cultural and diverse project teams and clients;no skills found on this job ad;Data Scientist
