Job_Index,Job_Title,Company_Name,Job_Location,Tasks,Skills,Job_Search_Term
344,Data Platform Engineer (all genders),HolidayCheck AG,Bottighofen,"Besitze und entwickle unsere AWS-basierte Datenplattform, um kosteneffizient, leicht veränderbar, sicher im Design und anpassungsfähig an die sich schnell verändernde KI-Landschaft zu sein | Bewerte neue Datenanfragen schnell mit AWS Serverless und Open-Source-Alternativen | Baue und erweitere die Infrastruktur mit Terraform und migriere Legacy-Setups zu IaC | Unterstütze End-to-End-ML-Workflows, indem du Trainings-, Bereitstellungs- und Überwachungs-Pipelines vereinfachst | Reduziere die Komplexität zwischen Clouds und fördere eine effiziente Zusammenarbeit zwischen AWS- und GCP-Plattformen | Treibe betriebliche Exzellenz durch Überwachung, Alarmierung und resilientes Systemdesign voran — mit dem Vertrauen, Änderungen vorzunehmen, die die Kernbetriebsabläufe beeinflussen können","Unser Team ermöglicht sicheren und nahtlosen Zugang zu Daten, um Datenprodukte für HolidayCheck zu erstellen. Unsere Kunden sind Datenwissenschaftler, Business-Analysten und Produktverantwortliche. Wir berühren fast jedes Team bei HolidayCheck. | Wir sind ein internationales Team an mehreren Standorten in Mitteleuropa | Unsere Hauptprogrammiersprachen sind Python und Scala | Unser Tech-Stack umfasst, ist aber nicht beschränkt auf Airflow, Apache Spark/EMR, AWS, Docker/Kubernetes (EKS), DevOps (ArgoCD), Terraform, Kafka",Data Scientist
346,Senior Data Engineer,Zühlke Engineering AG,Schlieren,"Ob in der Cloud oder in einem lokalen Rechenzentrum, Sie navigieren fachkundig durch die Welt von Big Data und helfen unseren Kunden, ihre Daten geschäfts- oder betriebsbereit zu machen. | Sie greifen effizient und reproduzierbar auf vielfältige Datenquellen zu. | Sie entwerfen, testen und überwachen verteilte Datenverarbeitungspipelines. | Sie arbeiten eng mit Data Scientists bei der Erstellung von Machine-Learning-Modellen zusammen. | Sie führen Leistungs- und Kostenschätzungen für verschiedene Anwendungsfälle durch. | Sie entwickeln und erstellen aussagekräftige Dashboards zur Visualisierung verarbeiteter Daten.","Sie sind vertraut mit Big Data, massiv skalierbaren Datenbanken, Cloud-Infrastrukturen und verteilten Algorithmen. | Sie haben eine Leidenschaft für nachhaltige Softwareentwicklung und mehrere Jahre Erfahrung in technischen Rollen gesammelt. | Neben Ihrer Expertise in Python und SQL haben Sie idealerweise praktische Erfahrung oder starkes Interesse an Technologien wie Hadoop, Apache Spark, Hive, Airflow, RDBMS, NoSQL, DevOps, Kubernetes sowie Java oder .NET. | Sie verfügen über ein gutes Verständnis der Möglichkeiten großer öffentlicher Cloud-Umgebungen und haben möglicherweise Ressourcen von Amazon AWS, MS Azure oder Google GCP genutzt. | Sie besitzen einen Hochschulabschluss (ETH, Uni, FH) in Informatik, Mathematik oder einem ähnlichen Fachgebiet. | Fließende Deutsch- und Englischkenntnisse sind für diese Position erforderlich.",Data Scientist
350,Data Engineer Intern,VF International Sagl,Stabio,EU / EWR-Staatsbürgerschaft | Abschluss spätestens im November 2025 oder später,"Aufbau und Pflege skalierbarer Datenpipelines und Integrationen, um eine zeitnahe und zuverlässige Datenverfügbarkeit für Analysen und Berichte sicherzustellen. | Transformation und Bereinigung von Rohdaten aus verschiedenen Quellen in strukturierte Formate zur Unterstützung von Business Intelligence und maschinellen Lernanwendungen. | Überwachung und Optimierung von Datenabläufen und Speicherlösungen zur Verbesserung der Leistung, Senkung der Kosten und Sicherstellung der Datenqualität. | Zusammenarbeit mit funktionsübergreifenden Teams (z. B. Data Scientists, Analysten, Product Owner), um Datenanforderungen zu verstehen und umsetzbare Lösungen zu liefern. | Dokumentation und Pflege der Datenarchitektur, Prozesse und Best Practices zur Unterstützung des Wissensaustauschs und der Einarbeitung im Team. | Unterstützung weiterer Initiativen und Projekte im Global Data Engineering Team, Beitrag zu Innovation und kontinuierlicher Verbesserung.",Data Scientist
352,Senior Data Engineer,Abbott AG,Switzerland &gt; Basel : H-127 A2,"Entwicklung von Datenpipelines und Integration:
Aufbau, Pflege und Optimierung von End-to-End-Datenpipelines, die Daten aus mehreren Quellen erfassen, einlesen und verarbeiten, um die Verfügbarkeit und Zugänglichkeit der Daten für AA-Initiativen sicherzustellen.
Zusammenarbeit mit Geschäftsverantwortlichen und Fachexperten zur Modellierung von Datenlandschaften, Sicherung von Datenaustausch und Implementierung effektiver Datenintegrationsstrategien. | Aufbau, Pflege und Optimierung von End-to-End-Datenpipelines, die Daten aus mehreren Quellen erfassen, einlesen und verarbeiten, um die Verfügbarkeit und Zugänglichkeit der Daten für AA-Initiativen sicherzustellen. | Zusammenarbeit mit Geschäftsverantwortlichen und Fachexperten zur Modellierung von Datenlandschaften, Sicherung von Datenaustausch und Implementierung effektiver Datenintegrationsstrategien. | Entwurf und Verwaltung von Datenumgebungen in der Cloud mit Schwerpunkt auf AWS, mit starkem Fokus auf Skalierbarkeit, Leistung und Sicherheit. | Nutzung verteilter Verarbeitungs-Frameworks (z. B. Apache Spark, Hadoop, Amazon Glue) und verschiedener Datenbanktechnologien (z. B. traditionelle RDBMS, NoSQL, MPP) zum Aufbau einer robusten Dateninfrastruktur für die Advanced Analytics der EPD. | Enge Zusammenarbeit mit Data Scientists, Engineers und IT zur Kuratierung, Aufbereitung und Vorbereitung von Daten für fortgeschrittene analytische Modelle. | Mitwirkung bei der Ableitung und kontinuierlichen Verfeinerung von AA-Richtlinien und Standards durch Synthese von Erkenntnissen aus priorisierten Initiativen („learning while doing and driving impact“). | Sicherstellung der Einhaltung von Daten- und Datenschutzstandards unter Berücksichtigung eines fundierten Verständnisses von Informationssicherheitsprinzipien. | Technische Führung und Mentoring von Junior Data Engineers, Förderung eines kollaborativen Umfelds, das die Lücke zwischen Geschäftsanforderungen und technischer Umsetzung schließt. | Auf dem Laufenden bleiben über neue Daten-Technologien und -Methoden und Integration innovativer Praktiken in die AA-Initiativen der EPD.","Datenarchitektur & Cloud-Umgebungen:
Entwurf und Verwaltung von Datenumgebungen in der Cloud mit Schwerpunkt auf AWS, mit starkem Fokus auf Skalierbarkeit, Leistung und Sicherheit.
Nutzung verteilter Verarbeitungs-Frameworks (z. B. Apache Spark, Hadoop, Amazon Glue) und verschiedener Datenbanktechnologien (z. B. traditionelle RDBMS, NoSQL, MPP) zum Aufbau einer robusten Dateninfrastruktur für die Advanced Analytics der EPD. | Entwurf und Verwaltung von Datenumgebungen in der Cloud mit Schwerpunkt auf AWS, mit starkem Fokus auf Skalierbarkeit, Leistung und Sicherheit. | Nutzung verteilter Verarbeitungs-Frameworks (z. B. Apache Spark, Hadoop, Amazon Glue) und verschiedener Datenbanktechnologien (z. B. traditionelle RDBMS, NoSQL, MPP) zum Aufbau einer robusten Dateninfrastruktur für die Advanced Analytics der EPD.",Data Scientist
357,Product Owner - Advanced Analytics for Commercial Domain,Abbott AG,Allschwil,"Zusammenarbeit mit Geschäftseinheiten, Data Scientists und anderen Stakeholdern, um ein umfassendes Verständnis von Herausforderungen und Chancen zu gewinnen. | Leitung der vollständigen Problemdefinition und Empfehlung wirkungsvoller Machine Learning-, KI- oder GenKI-Lösungen mit Schwerpunkt auf deren Integration für maximale Effektivität. | Entwicklung und Umsetzung strategischer Kommunikations- und Engagementpläne zur Förderung von Bewusstsein, Verständnis und Akzeptanz von Advanced Analytics-Initiativen in der globalen EPD-Community in Abstimmung mit dem direkten Vorgesetzten. | Förderung der Entwicklung wesentlicher Fähigkeiten, um unsere Belegschaft zu befähigen, die datengetriebene Kultur anzunehmen. | Identifikation und Verknüpfung von Machine Learning-, KI- und GenKI-Möglichkeiten mit strategischen EPD-Prioritäten und Geschäftskennzahlen. | Unterstützung bei der Definition des Budgets und der Ressourcen für die Durchführung eines AA/AI-Projekts in Zusammenarbeit mit dem AA-Team und den Geschäfts-Stakeholdern. | Sicherstellung der Akzeptanz von Advanced Analytical Lösungen. | Verantwortung für Produktvision, Projektmanagement und Sprint-Umsetzung. | Förderung der Einhaltung von Projektstandards und Dokumentation. | Verständnis des Projektportfolios mit klarem Fokus auf die kommerziellen Initiativen und deren Beitrag zur Gesamt-EPD-AA-Roadmap.","Verantwortung für die Stakeholder-Beziehungen im kommerziellen Bereich, Sicherstellung der Abstimmung mit AA-Möglichkeiten, Umfang und Roadmap in Abstimmung mit dem direkten Vorgesetzten. | Anwendung strukturierter Governance auf Projektportfolios zur Sicherstellung von Transparenz und Ausrichtung an übergeordneten Geschäftszielen. | Leitung der Projektplanung, Verfolgung der Lieferungen, Förderung offener Kommunikation durch Workshops und Führung der Stakeholder hin zu datengetriebenen Entscheidungen mit Unterstützung des direkten Vorgesetzten. | Vorbereitung und Leitung von Projekt-Steuerungsausschuss- und Vorstandssitzungen. | Coaching von Stakeholdern über Funktionen hinweg, um sich sicher in einer Machine Learning- und datenorientierten Umgebung zu bewegen. | Identifikation wichtiger Stakeholder und Fachexperten zur Unterstützung und Förderung der Projektdurchführung und Lösungseinführung mit Unterstützung des direkten Vorgesetzten.",Data Scientist
358,Data Analyst/in Paid Media,Emil Frey Gruppe Schweiz,Zürich,"Regelmässige Überwachung relevanter Medienkanäle und Social Media-Plattformen | Quantitative Auswertung der Medienpräsenz (Reichweite, Kosten, CPX) | Erstellung von Dashboards, Reports und Präsentationen für interne und externe Stakeholder | Ableitung von Handlungsempfehlungen für Paid-Media- und Optimierungen in | Zusammenarbeit mit Mediaplaner oder Mediastrategen | Benchmarking der Ergebnisse und Aufbau einer Benchmark Sammlung | Unterstützung bei Kampagnen-Evaluierungen und ROI-Messungen
Monitoring, Analysen und Erfolgskontrolle | Aufbau, Pflege und Auswertungen von Tracking set-ups
Kenntnisse von Marketing Attributionsmodellen | Deutsch: in Wort und Schrift verhandlungssicher | Englisch: sehr gute Kenntnisse in Wort und Schrift | weitere Sprachen von Vorteil","Abgeschlossenes Studium im Bereich Informatik, Wirtschaftsinformatik, Data Science, Statistik oder vergleichbare Aus-/Weiterbildung | Mindestens 3-5 Jahre Berufserfahrung im Bereich Analytics, Paid Media, Website, Social Media oder vergleichbar, Hohe Zahlenaffinität | Erfahrung in Medienanalyse, Medien Tools, Social-Media-Monitoring oder Marktforschung | Sicherer Umgang mit Medienbeobachtungs- und Analysetools | Kenntnisse in Datenanalyse und Visualisierung (z. B. Excel, Power BI, Tableau, Looker Studio) | Analytisches Denkvermögen und hohe Detailgenauigkeit, sowie die Fähigkeit komplexe Daten verständlich und zielgruppenorientiert aufzubereiten | Ausgeprägte schriftliche und mündliche Kommunikationsfähigkeiten | Teamorientierte und selbstständige Arbeitsweise sowie hohes Organisationstalent | Hohe Automotive-Affinität von Vorteil | Sprachkenntnisse
Deutsch: in Wort und Schrift verhandlungssicher 
Englisch: sehr gute Kenntnisse in Wort und Schrift
weitere Sprachen von Vorteil | Deutsch: in Wort und Schrift verhandlungssicher | Englisch: sehr gute Kenntnisse in Wort und Schrift | weitere Sprachen von Vorteil",Data Scientist
359,Senior Machine Learning Engineer,RUAG AG,Bern,"Entwicklung, Training und Deployment von Machine-Learning-Modellen für Produktionsbetrieb | Aufbau und Wartung von End-to-End-ML-Pipelines (Datenvorbereitung, Feature-Engineering, Modelltraining, Monitoring, etc.) | Sicherstellung von Transparenz, Nachvollziehbarkeit und Skalierbarkeit durch Best Practices (CI/CD, MLOps, Testing)","Bachelor oder Master-Abschluss in Computer Science oder benachbartem Gebiet | Mehrjährige Berufserfahrung im Machine-Learning-/MLOps/DevOps-Umfeld | Erfahrung als Pre-Sales- oder Software Engineer von Vorteil | Starke Kenntnisse in Software-Engineering in Python, TensorFlow, PyTorch, und weiteren ML-Frameworks, sowie Docker, Kubernetes, APIs und Testing, CI/CD, Versionierung mit Git, etc. | Teamorientierte Arbeitsweise mit Schwerpunkt auf Zusammenarbeit und Anpassungsfähigkeit | Sehr gute Englisch- und/oder Deutschkenntnisse zur Zusammenarbeit mit Teammitgliedern",Machine Learning Engineer
360,Machine Learning Engineer,RUAG AG,Bern,"Entwicklung, Training und Deployment von Machine-Learning-Modellen für Produktionsbetrieb | Aufbau und Wartung von End-to-End-ML-Pipelines (Datenvorbereitung, Feature-Engineering, Modelltraining, Monitoring, etc.) | Sicherstellung von Transparenz, Nachvollziehbarkeit und Skalierbarkeit durch Best Practices (CI/CD, MLOps, Testing)","Bachelor oder Master-Abschluss in Computer Science oder benachbartem Gebiet | Starke Kenntnisse in Software-Engineering in Python, TensorFlow, PyTorch, und weiteren ML-Frameworks, sowie Docker, Kubernetes, APIs und Testing, CI/CD, Versionierung mit Git, etc.- | Erfahrung in Machine-Learning-/MLOps/DevOps-Umfeld oder als Pre-Sales- oder Software Engineer von Vorteil | Teamorientierte Arbeitsweise mit Schwerpunkt auf Zusammenarbeit und Anpassungsfähigkeit | Sehr gute Englisch- und/oder Deutschkenntnisse",Machine Learning Engineer
361,Platform Engineering Internship (80-100% - 12 months),Swissgrid AG,Bleichemattstrasse 31,"GitHub Operations (Manage hybrid setup, user & access management as well as helping other developers how to use the platform) | Data Platform Operations (Design, deploy, review, and monitor cloud infrastructure for the data platform) | Development Tools (Container based Development environments & CI/CD Pipelines)","Good practices with software engineering disciplines (e.g., CI/CD (GitHub actions), Container/Kubernetes/Docker, Infrastructure as Code (terraform), ...) | Be able to analyze, monitor, and troubleshoot cloud-based distributed systems (pref. Microsoft Azure, Databricks & Ray) | Experience with the GitHub ecosystem or similar (Repos, Actions, Packages, ...) | Proficiency in at least one modern programming language (Python, Go, C#, ...) | Knowledge of Linux systems and shell scripting | Be proficient with the English language",Machine Learning Engineer
365,"Cloud Operations Engineer (all genders), 80-100%",BSI Business Systems Integration AG,Zürich,"Mit innovativen Cloud-Lösungen in- und externe Kunden glücklich machen | Sicherstellung des robusten, effizienten SaaS Betriebs gemäss SLA | Analyse und Behebung von Störungen | Unterhalts- und Wartungsarbeiten sowie Systemsicherungsmassnahmen | Planung und Durchführung aller regulären Tagesarbeiten und operationeller Prozesse | Pflegen der Dokumentationen | 2nd-Level-Support für in- und externe Kunden und Partner","Abgeschlossene Lehre, 2-3 Jahre Erfahrung in diesem Gebiet | Breite Kenntnisse in den Bereichen Netzwerk, Security, Virtualisierung, Container (Docker/Kubernetes) | Erfahrung mit Automatisierungstools (Ansible, Terraform) und Skriptsprachen (Bash, Python) | Fundiertes Linux Knowhow (Ubuntu/Debian, RedHat/CentOS) | Neugier, effizientes Arbeiten und unternehmerisches Denken | Sehr gute Deutsch- und Englischkenntnisse",Machine Learning Engineer
367,Graduate program - Quality Assurance Engineer (m/f/d),Hapa AG,Volkestwil,"Real-world projects with impact: you will collaborate with like-minded peers and tackle challenging projects, developing cutting-edge technology solutions, learning on the job since day one | Professional development and training: you will enhance your technical and soft skills through dedicated learning & development initiatives | Mentorship by industry leaders: you will gain invaluable insights from seasoned professionals who have successfully paved their paths in the engineering landscape | Networking opportunities: you will forge lifelong connections with fellow engineers and industry experts, enabling you to establish meaningful relationships that will propel your career forward | Recognition and reward: your contribution will be recognized. Coesia Graduates Program rewards those who consistently strive for excellence.","Collaborate closely with Production, Procurement, Quality, and HSE Managers to ensure the quality and reliability of production processes, emphasizing machinery and printing machines | Ensure effective handling and resolution of non-conformities in production, including deviation opening | Monitor and analyze quality performance metrics, identifying process improvement opportunities with the team to ensure high production quality | Manage complaints if required | Work closely with Manufacturing, Engineering, Procurement, Technical Support, and Suppliers to develop and implement robust manufacturing processes and quality controls | Ensure compliance with ISO 9001 requirements within the production environment | Manage and coordinate CAPA (Corrective and Preventive Actions) processes, as well as Production Deviation management, ensuring timely resolution and continuous improvement | Coordinate with suppliers to address quality-related issues promptly and effectively | Support Factory Acceptance Testing processes and lead quality actions to ensure adherence to quality standards",Machine Learning Engineer
369,Machine Learning Engineer,Vitol SA,Geneva,Full-time,"Being an energetic and enthusiastic member of a team uniquely positioned to bring the power of data to bear on the inner workings of the energy industry | Leading design, development, and deployment of machine learning systems, bringing their technical knowledge and experience into the team, and using this to create real solutions to real problems | Collaborating with cross-functional technology teams to gather requirements and ensure the solutions align with business objectives | Helping integrate the team’s solutions (including generative AI) into existing systems and platforms to provide seamless user experiences and scale adoption | Actively participating in code reviews, experiment design and tooling decisions to help drive the team’s velocity and quality | Helping build data and machine learning expertise within the business through knowledge sharing",Machine Learning Engineer
371,Senior Data Engineer,ti&m AG,Zürich,Spannende und innovative Datenprojekte für unsere Kunden | Zusammen mit unseren Data – und Machine-Learning-Engineers entwickelst du komplexe Data-Processing-Pipelines in der Cloud oder on-Premise | Du übernimmst Verantwortung für datengetriebene Beratungsmandate | Du berätst unsere Kunden bei der Umsetzung von modernen Datenhaltunslösungen und bei der Technologiewahl | Du übernimmst inhaltliche Verantwortung für technologische Themenbereiche | Fortwährendes Lernen und stetige Weiterbildung sowie Einblicke in die verschiedenen Branchen unserer Kunden | Abwechslung und spannende Zusammenarbeit in internen Projektteams sowie vor Ort bei unseren Kunden,"Abschluss an einer (Fach-)Hochschule im Bereich Informationstechnologie, Informatik, Wirtschaftsinformatik oder einem verwandten Gebiet | Mehr als 5 Jahre nachweisbare Erfahrung auf relevanten Projekten | Sehr gute Kenntnisse in SQL und Python | Grundwissen in der Arbeit mit Infrastructure as Code (IaC) und Automatisierungstools wie Terraform, Azure ARM, Azure DevOps und GitLab CI | Fundierte Kenntnisse in relevanten Technologien wie Spark, Hive, Apache Iceberg, Airflow, MageAI, Pandas, PySpark oder ähnlichen | Praktische Erfahrung und gute Kentnisse im Aufbau von Datalakes oder Data Lakhouses | Erfahrung im Bereich der Software-Entwicklung | Praktische Erfahrung mit ETL und ELT Prozessen | Erfahrung im Umgang mit Datentechnologien von einem der grossen Cloud-Anbieter",Machine Learning Engineer
373,Senior Machine Learning Engineer - LLM & AIOps (m/w/d),Rocken®,Zürich,"Erfahrung in Entwicklung, Training und Bereitstellung von ML-Systemen in der Produktion | Kenntnisse in der Implementierung von LLM-/RAG-Systemen | Erfahrung im Kubernetes-Ökosystem (z. B. Helm, ArgoCD) | Interesse und Bereitschaft zur Arbeit mit agentenbasierten KI-Systemen | Erfahrung mit Open-Source-LLMs und Tools wie vLLM, llama.cpp oder open-webui | Verständnis oder Erfahrung mit parallelem/verteiltem Rechnen | Kenntnisse in UI-Frameworks (z. B. Streamlit, Svelte) für KI-Prototypen | Grundlegende SQL-Kenntnisse | Erfahrung mit Airflow","Mindestens 4 Jahre Erfahrung in der Entwicklung und Wartung von ML-Systemen (Promotion anrechenbar) | Sehr gute Python-Kenntnisse | Gute Kenntnisse im Umgang mit Linux | Erfahrung mit komplexen, rechnergestützten, wissenschaftlichen Modellen | Verständnis von AIOps, DevOps und den Anforderungen für produktive KI-Systeme | Sehr gute Deutschkenntnisse",Machine Learning Engineer
374,Machine Learning Research Engineer,ETH Zürich,Oerlikon,"Master’s degree or higher in Computer Science, Artificial Intelligence, or related field. | Proven experience in machine learning and neural network architectures. | Strong programming skills in Python and familiarity with PyTorch. | Experience with software development practices, including version control systems, debugging, testing, and deployment. | Excellent problem-solving abilities and strong analytical skills. | Ability to work effectively in a team as well as independently. | A stimulating academic environment at one of the world's leading technical universities | The opportunity to work with state-of-the-art supercomputing infrastructure and cutting-edge AI research | Collaboration with top researchers and engineers from ETH Zurich, EPFL, CSCS, and other Swiss institutions | Flexible working arrangements, including options for remote work | Professional development opportunities, including conference attendance and specialized training | The chance to contribute to open-source projects with global impact | Access to the broader Swiss academic ecosystem and industry partnerships | Being part of Switzerland's sovereign AI development, working on technology with national significance | CV/Resume | Cover letter explaining your interest and qualifications | Academic transcripts | Contact information for 2-3 references | Links to GitHub repositories or other examples of your programming work (if available)",no skills found on this job ad,Machine Learning Engineer
375,Data Architect,ti&m AG,Zürich,Spannende und innovative Datenprojekte für unsere Kunden | Ein breites Spektrum an Aufgaben: Zusammen mit unseren Data – und Machine-Learning-Engineers entwickelst du komplexe Data-Processing-Pipelines in der Cloud oder on-Premise | Projektverantwortung: Du übernimmst Verantwortung für datengetriebene Beratungsmandate | Kundennähe: Du berätst unsere Kunden bei der Umsetzung von modernen Datenhaltunslösungen und bei der Technologiewahl | Inhaltliche Verantwortung für technologische Themenbereiche | Fortwährendes Lernen und stetige Weiterbildung sowie Einblicke in die verschiedenen Branchen unserer Kunden | Abwechslung und spannende Zusammenarbeit in internen Projektteams sowie vor Ort bei unseren Kunden,"Abschluss an einer (Fach-)Hochschule im Bereich Informationstechnologie, Informatik, Wirtschaftsinformatik oder einem verwandten Gebiet | Mehr als 8 Jahre nachweisbare praktische Erfahrung in relevanten Projekten | Sehr gute Kenntnisse in SQL und Python | Fundierte Kenntnisse in relevanten Technologien wie Spark, Hive, Apache Iceberg, Airflow, Pandas, PySpark oder ähnlichen | Praktische Erfahrung mit ETL und ELT | Sehr gute Kenntnisse über Datenmodelle, insbesondere Data Vault | Praktische Erfahrung und sehr gute Kenntnisse mit Data Lakes und Data Lakehouses | Ein fundiertes Verständnis für Software Engineering | Sicheres Auftreten und ausgezeichnete Kommunikationsfähigkeiten | Praktische Erfahrung mit Daten-Technologien der führenden Cloud-Anbieter",Machine Learning Engineer
376,Data Architect - National Security,ti&m AG,Bern,"Spannende und innovative Datenprojekte für unsere Kunden | Ein breites Spektrum an Aufgaben: Zusammen mit unseren Data – und Machine-Learning-Engineers entwickelst du komplexe Data-Processing-Pipelines in der Cloud oder on-Premise | Projektverantwortung: Du übernimmst Verantwortung für datengetriebene Beratungsmandate | Kundennähe: Du berätst unsere Kunden bei der Umsetzung von modernen Datenhaltunslösungen und bei der Technologiewahl | Inhaltliche Verantwortung für technologische Themenbereiche | Attraktive Weiterentwicklung – fachlich wie persönlich, ganz nach deinem Stil | Fortwährendes Lernen und stetige Weiterbildung sowie Einblicke in die verschiedenen Branchen unserer Kunden | Abwechslung und spannende Zusammenarbeit in internen Projektteams sowie vor Ort bei unseren Kunden","Abschluss an einer (Fach-)Hochschule im Bereich Informationstechnologie, Informatik, Wirtschaftsinformatik oder einem verwandten Gebiet | Mehr als 8 Jahre nachweisbare praktische Erfahrung in relevanten Projekten | Fundierte Kenntnisse in relevanten Technologien wie Spark, Hive, Apache Iceberg, Airflow, Pandas, PySpark oder ähnlichen | Praktische Erfahrung mit ETL und ELT | Sehr gute Kenntnisse über Datenmodelle, insbesondere Data Vault | Praktische Erfahrung und sehr gute Kenntnisse mit Data Lakes und Data Lakehouses | Ein fundiertes Verständnis für Software Engineering | Sicheres Auftreten und ausgezeichnete Kommunikationsfähigkeiten | Militärische Karriere als höherer Unteroffizier oder Offizier von Vorteil",Machine Learning Engineer
381,Data Engineer (m/f/d),mimacom ag,Zürich,"Aufbau skalierbarer Datenpipelines (ETL/ELT, Streaming) und semantischer BI-Schichten | Entwurf und Betrieb von Lakehouse-Architekturen | Entwicklung und Pflege von Dashboards und Analyseplattformen | Sicherstellung von Sicherheit, Skalierbarkeit und Überwachung unserer Dateninfrastruktur | Zusammenarbeit mit Experten aus den Bereichen Data Science, Machine Learning und Cloud Engineering","Erfahrung auf Senior-Level im Bereich Data Engineering & BI | Fundierte Kenntnisse mit Cloud-Plattformen (Databricks, AWS, Azure) | Praktische Erfahrung in Data Warehousing (Snowflake, Redshift, BigQuery) und Big Data-Technologien (Hadoop, Spark) | Kenntnisse in Python, R, SQL | Erfahrung mit ML-Frameworks (TensorFlow, PyTorch, Scikit-learn) | Vertrautheit mit IaC-Tools (Terraform, CloudFormation) sowie SQL- & NoSQL-Datenbanken | Sprachkenntnisse (mind. C1): Deutsch und Englisch | Universitätsabschluss in Informatik, Mathematik, Statistik, Wirtschaftsinformatik oder einem verwandten Fachgebiet",Machine Learning Engineer
383,Cloud Platform Engineer (MLOps),SonarSource SA,Geneva,"Collaborate with AI researchers and engineers to bridge the gap between research and production. | Manage research-friendly cloud environments that allow easy deployment and experimentation. | Deploy, manage, and monitor LLM/ML models in both cloud and on-premise environments, ensuring smooth integration into our research and production pipelines. | Support engineers in integrating ML models into production, ensuring a smooth handoff from research to product teams. | Automate ML workflows with CI/CD pipelines for model deployment and continuous integration. | Design and maintain flexible ML workflows to support rapid experimentation. | Enable fast iteration by setting up tools for model tracking, logging, and comparison (e.g., MLflow, DVC, Weights & Biases). | Optimize model inference for speed, efficiency, and scalability while balancing research flexibility. | Ensure AI models and experiments are reproducible by structuring model storage, versioning, and benchmarking practices.","Technical background with a university degree in Computer Science, software engineering or a related field. | Strong programming skills in Python. Proficiency in other languages such as Java is a plus. | Proficiency with DevOps/MLOps best practices, including CI/CD, version control (Git), docker and IaC. | Proficiency with AWS infrastructure, including EC2, S3, SageMaker and Bedrock. | Experience deploying ML models and LLMs in cloud environments and local environments. | Familiarity with distributed model training and model optimization. | Ability to build effective ML pipelines for research and development. | Experience with ML model lifecycle tools (e.g., MLflow, DVC, Weights & Biases). | Excellent problem-solving skills, with the ability to troubleshoot performance bottlenecks in ML pipelines. | Fluent in English, with the ability to communicate complex technical topics effectively.",Machine Learning Engineer
384,Bioinformatics Engineer (12 Month Contract),Sophia Genetics SA,Rolle,"Koordination und Leitung der Aktivitäten der funktionsübergreifenden Pipeline-Integrations-Taskforce während jedes Release-Zyklus. Dies umfasst: | Durchführung der abschließenden Überprüfung der Data-Science-Entwicklungen | Genehmigung von Merge Requests und Stabilisierung von Branches | Testen des Pakets, das alle in SOPHiA DDM verfügbaren Pipelines enthält",Als primärer Ansprechpartner für die Data-Science-Abteilung fungieren und die Koordination sowie Kommunikation mit anderen am Release-Prozess beteiligten Abteilungen managen.,Machine Learning Engineer
386,CI/CD Engineer & Consultant,Digital Architects Zurich GmbH,Zurich,"Die Arbeit mit Kunden in Projekten, die Sie von Anfang bis Ende mitgestalten können | Ein abwechslungsreiches Tätigkeitsfeld als Spezialist mit Verantwortung für Beratung, Design und Entwicklung von Continuous Integration / Continuous Delivery (CI/CD) für kritische Anwendungen | Entwicklung von Lösungen mit der neuesten CI/CD-Technologie (Open Source oder kommerzielle Software) sowie Automatisierung, kontinuierliche Verifizierung mit maschinellem Lernen und Monitoring/Observability, in der Cloud und vor Ort | Zusammenarbeit und Unterstützung von Anwendungsentwicklern und -teams für die effiziente Einführung und Nutzung von CI/CD | Selbstständige Arbeit, auch Teilzeit (80-100%) | Ausbildung, Schulung und Möglichkeiten zur Mitgestaltung | Eintritt in ein hilfsbereites und kollegiales Umfeld","Ein Entwicklung- und Ingenieursgeist sowie die Fähigkeit, Wissen aus verschiedenen Bereichen anzuwenden, um die komplexen Probleme des zuverlässigen Betriebs von großangelegten Anwendungen zu lösen | Freude an technischen Details und Kundenkontakt | Erfahrung mit CI und/oder CD und verwandten Technologien: Jenkins, Harness, Gitlab, ArgoCD, Tekton, Terraform, … | Kenntnisse in Software Engineering (Java, JavaScript) und Skripting (Shell, Python) | Erfahrung mit Linux und Docker/Kubernetes als Benutzer, Administrator oder Ingenieur | Idealerweise Erfahrung mit Agile, DevOps, Site Reliability Engineering oder in einem ähnlichen Umfeld – was Sie nicht haben, bringen wir Ihnen bei! | Gute Deutsch- und Englischkenntnisse | Flexibilität für Einsätze bei verschiedenen Kunden in Zürich, Bern oder Basel | Teamgeist, Initiative, Verantwortung, kreatives und analytisches Denken | Wir setzen voraus, dass Sie bereits eine Aufenthalts- und Arbeitsgenehmigung für die Schweiz besitzen",Machine Learning Engineer
